Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Order_Month_Name,Order_Quarter,Order_Day,Weekday,Is_Weekend,Sales_per_Quantity,Profit_Margin,Order_Week,Day_of_Week,Shipping_Days,Discount_Flag,Customer_Order_Count,Product_Order_Count
7388,CA-2016-105732,2016-09-13,2016-09-18,3,AG-10270,Alejandro Grove,0,United States,348,25,68104,0,FUR-FU-10003664,0,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",1336.44,14,0.0,387.5676,2016,9,September,3,13,Tuesday,0,95.46,29.000000000000004,37,Tuesday,5,0,14,5
7389,CA-2016-105732,2016-09-13,2016-09-18,3,AG-10270,Alejandro Grove,0,United States,348,25,68104,0,TEC-PH-10004897,2,Phones,Mediabridge Sport Armband iPhone 5s,29.97,3,0.0,0.2997,2016,9,September,3,13,Tuesday,0,9.99,1.0000000000000002,37,Tuesday,5,0,14,7
7390,CA-2017-108035,2017-11-29,2017-12-03,3,TT-21070,Ted Trevino,0,United States,76,40,37421,2,FUR-CH-10000454,0,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",390.368,2,0.2,48.796,2017,11,November,4,29,Wednesday,0,195.184,12.5,48,Wednesday,4,1,14,12
7391,CA-2017-108035,2017-11-29,2017-12-03,3,TT-21070,Ted Trevino,0,United States,76,40,37421,2,FUR-FU-10004017,0,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",101.52,5,0.2,19.035,2017,11,November,4,29,Wednesday,0,20.304,18.75,48,Wednesday,4,1,14,3
7392,CA-2017-160031,2017-12-04,2017-12-07,2,LT-16765,Larry Tron,0,United States,147,33,45014,1,OFF-PA-10000241,1,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",74.352,3,0.2,23.235,2017,12,December,4,4,Monday,0,24.784,31.25,49,Monday,3,1,3,6
7393,CA-2017-147844,2017-05-02,2017-05-06,3,DD-13570,Dorothy Dickinson,0,United States,266,3,90049,3,OFF-PA-10003016,1,Paper,"Adams ""While You Were Out"" Message Pads",15.7,5,0.0,7.065,2017,5,May,2,2,Tuesday,0,3.14,45.00000000000001,18,Tuesday,4,0,9,5
7394,CA-2017-147844,2017-05-02,2017-05-06,3,DD-13570,Dorothy Dickinson,0,United States,266,3,90049,3,OFF-AR-10001615,1,Art,Newell 34,59.52,3,0.0,15.4752,2017,5,May,2,2,Tuesday,0,19.84,26.0,18,Tuesday,4,0,9,7
7395,CA-2017-147844,2017-05-02,2017-05-06,3,DD-13570,Dorothy Dickinson,0,United States,266,3,90049,3,OFF-PA-10002713,1,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",34.4,5,0.0,15.824,2017,5,May,2,2,Tuesday,0,6.88,46.0,18,Tuesday,4,0,9,8
7396,CA-2016-110975,2016-12-25,2016-12-30,3,DB-12970,Darren Budd,1,United States,329,30,10024,1,FUR-TA-10002958,0,Tables,"Bevis Oval Conference Table, Walnut",313.176,2,0.4,-120.0508,2016,12,December,4,25,Sunday,1,156.588,-38.333333333333336,51,Sunday,5,1,14,8
7397,CA-2016-110975,2016-12-25,2016-12-30,3,DB-12970,Darren Budd,1,United States,329,30,10024,1,FUR-CH-10003746,0,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,866.646,3,0.1,173.3292,2016,12,December,4,25,Sunday,1,288.882,20.0,51,Sunday,5,1,14,7
7398,CA-2014-141649,2014-09-30,2014-09-30,1,DM-12955,Dario Medina,1,United States,147,33,45014,1,OFF-AP-10003217,1,Appliances,Eureka Sanitaire  Commercial Upright,795.408,6,0.2,59.6556,2014,9,September,3,30,Tuesday,0,132.568,7.5,40,Tuesday,0,1,9,3
7399,CA-2014-124807,2014-07-12,2014-07-15,2,ME-17725,Max Engle,0,United States,80,11,60610,0,OFF-PA-10001526,1,Paper,Xerox 1949,35.856,9,0.2,12.9978,2014,7,July,3,12,Saturday,1,3.984,36.25,28,Saturday,3,1,13,8
7400,CA-2014-124807,2014-07-12,2014-07-15,2,ME-17725,Max Engle,0,United States,80,11,60610,0,TEC-AC-10002857,2,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",23.84,4,0.2,3.278,2014,7,July,3,12,Saturday,1,5.96,13.750000000000002,28,Saturday,3,1,13,3
7401,CA-2016-110009,2016-09-08,2016-09-13,3,TR-21325,Toby Ritter,0,United States,452,45,98103,3,FUR-FU-10003039,0,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1,0.0,14.6642,2016,9,September,3,8,Thursday,0,43.13,34.0,36,Thursday,5,0,7,6
7402,CA-2016-110009,2016-09-08,2016-09-13,3,TR-21325,Toby Ritter,0,United States,452,45,98103,3,OFF-PA-10002615,1,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,7,0.0,14.2002,2016,9,September,3,8,Thursday,0,4.41,46.0,36,Thursday,5,0,7,8
7403,CA-2017-168172,2017-08-06,2017-08-10,3,SH-20395,Shahid Hopkins,0,United States,329,30,10011,1,OFF-SU-10002573,1,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,4,0.0,21.036,2017,8,August,3,6,Sunday,1,17.53,30.0,31,Sunday,4,0,15,8
7404,CA-2015-100146,2015-05-14,2015-05-19,3,CB-12535,Claudia Bergmann,1,United States,62,3,93010,3,FUR-BO-10004015,0,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",509.9575,5,0.15,41.9965,2015,5,May,2,14,Thursday,0,101.9915,8.235294117647058,20,Thursday,5,1,19,9
7405,CA-2015-100146,2015-05-14,2015-05-19,3,CB-12535,Claudia Bergmann,1,United States,62,3,93010,3,FUR-FU-10001979,0,Furnishings,Dana Halogen Swing-Arm Architect Lamp,122.91,3,0.0,34.4148,2015,5,May,2,14,Thursday,0,40.97,28.000000000000004,20,Thursday,5,0,19,6
7406,CA-2015-100146,2015-05-14,2015-05-19,3,CB-12535,Claudia Bergmann,1,United States,62,3,93010,3,FUR-CH-10003833,0,Chairs,Novimex Fabric Task Chair,97.568,2,0.2,-6.098,2015,5,May,2,14,Thursday,0,48.784,-6.25,20,Thursday,5,1,19,9
7407,CA-2015-100146,2015-05-14,2015-05-19,3,CB-12535,Claudia Bergmann,1,United States,62,3,93010,3,FUR-CH-10004495,0,Chairs,"Global Leather and Oak Executive Chair, Black",722.352,3,0.2,81.2646,2015,5,May,2,14,Thursday,0,240.784,11.25,20,Thursday,5,1,19,8
7408,CA-2017-152079,2017-01-20,2017-01-21,0,ML-17410,Maris LaWare,0,United States,80,11,60653,0,OFF-LA-10001613,1,Labels,Avery File Folder Labels,11.52,5,0.2,4.176,2017,1,January,1,20,Friday,0,2.304,36.25000000000001,3,Friday,1,1,15,13
7409,CA-2016-129728,2016-05-30,2016-06-06,3,JG-15310,Jason Gross,1,United States,266,3,90032,3,FUR-FU-10003247,0,Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,8,0.0,11.7488,2016,5,May,2,30,Monday,0,20.98,6.999999999999999,22,Monday,7,0,11,6
7410,CA-2014-121769,2014-04-08,2014-04-12,3,JS-15880,John Stevenson,0,United States,485,33,43615,1,FUR-TA-10004442,0,Tables,Riverside Furniture Stanwyck Manor Table Series,172.11,1,0.4,-94.6605,2014,4,April,2,8,Tuesday,0,172.11,-54.99999999999999,15,Tuesday,4,1,9,3
7411,CA-2014-103058,2014-07-23,2014-07-24,0,AG-10270,Alejandro Grove,0,United States,329,30,10011,1,TEC-AC-10001314,2,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0.0,7.9984,2014,7,July,3,23,Wednesday,0,49.99,8.0,30,Wednesday,1,0,14,8
7412,CA-2017-121125,2017-05-30,2017-06-03,3,MG-17890,Michael Granlund,2,United States,483,35,97224,3,TEC-PH-10001619,2,Phones,LG G3,156.792,1,0.2,17.6391,2017,5,May,2,30,Tuesday,0,156.792,11.249999999999998,22,Tuesday,4,1,13,4
7413,CA-2017-121125,2017-05-30,2017-06-03,3,MG-17890,Michael Granlund,2,United States,483,35,97224,3,TEC-AC-10002323,2,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,2,0.2,-3.094,2017,5,May,2,30,Tuesday,0,17.68,-8.75,22,Tuesday,4,1,13,11
7414,CA-2017-121125,2017-05-30,2017-06-03,3,MG-17890,Michael Granlund,2,United States,483,35,97224,3,FUR-FU-10000820,0,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592,1,0.2,-0.3398,2017,5,May,2,30,Tuesday,0,13.592,-2.5,22,Tuesday,4,1,13,4
7415,US-2016-114013,2016-03-13,2016-03-15,2,SC-20770,Stewart Carmichael,1,United States,374,36,19134,1,FUR-CH-10004287,0,Chairs,SAFCO Arco Folding Chair,386.68,2,0.3,-5.524,2016,3,March,1,13,Sunday,1,193.34,-1.4285714285714286,10,Sunday,2,1,21,13
7416,US-2016-114013,2016-03-13,2016-03-15,2,SC-20770,Stewart Carmichael,1,United States,374,36,19134,1,TEC-AC-10000474,2,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,379.96,5,0.2,47.495,2016,3,March,1,13,Sunday,1,75.99199999999999,12.5,10,Sunday,2,1,21,6
7417,US-2016-114013,2016-03-13,2016-03-15,2,SC-20770,Stewart Carmichael,1,United States,374,36,19134,1,TEC-PH-10001494,2,Phones,Polycom CX600 IP Phone VoIP phone,539.91,3,0.4,-116.9805,2016,3,March,1,13,Sunday,1,179.97,-21.66666666666667,10,Sunday,2,1,21,4
7418,US-2016-114013,2016-03-13,2016-03-15,2,SC-20770,Stewart Carmichael,1,United States,374,36,19134,1,OFF-PA-10004996,1,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",41.24,5,0.2,13.9185,2016,3,March,1,13,Sunday,1,8.248000000000001,33.75,10,Sunday,2,1,21,5
7419,US-2016-114013,2016-03-13,2016-03-15,2,SC-20770,Stewart Carmichael,1,United States,374,36,19134,1,OFF-BI-10004318,1,Binders,Ibico EB-19 Dual Function Manual Binding System,51.897,1,0.7,-41.5176,2016,3,March,1,13,Sunday,1,51.897,-80.0,10,Sunday,2,1,21,8
7420,US-2016-114013,2016-03-13,2016-03-15,2,SC-20770,Stewart Carmichael,1,United States,374,36,19134,1,OFF-ST-10002574,1,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,5,0.2,-138.14,2016,3,March,1,13,Sunday,1,110.512,-25.0,10,Sunday,2,1,21,10
7421,US-2016-114013,2016-03-13,2016-03-15,2,SC-20770,Stewart Carmichael,1,United States,374,36,19134,1,OFF-BI-10002353,1,Binders,GBC VeloBind Cover Sets,23.16,5,0.7,-15.44,2016,3,March,1,13,Sunday,1,4.632,-66.66666666666666,10,Sunday,2,1,21,11
7422,US-2016-114013,2016-03-13,2016-03-15,2,SC-20770,Stewart Carmichael,1,United States,374,36,19134,1,OFF-ST-10003641,1,Storage,Space Solutions Industrial Galvanized Steel Shelving.,126.08,2,0.2,-28.368,2016,3,March,1,13,Sunday,1,63.04,-22.5,10,Sunday,2,1,21,3
7423,US-2016-114013,2016-03-13,2016-03-15,2,SC-20770,Stewart Carmichael,1,United States,374,36,19134,1,TEC-MA-10001148,2,Machines,Okidata MB491 Multifunction Printer,449.1,3,0.7,-643.71,2016,3,March,1,13,Sunday,1,149.70000000000002,-143.33333333333334,10,Sunday,2,1,21,2
7424,CA-2017-135069,2017-04-10,2017-04-14,3,BS-11755,Bruce Stewart,0,United States,374,36,19143,1,OFF-AP-10000026,1,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,195.104,4,0.2,21.9492,2017,4,April,2,10,Monday,0,48.776,11.25,15,Monday,4,1,14,6
7425,CA-2017-135069,2017-04-10,2017-04-14,3,BS-11755,Bruce Stewart,0,United States,374,36,19143,1,FUR-FU-10003878,0,Furnishings,"Linden 10"" Round Wall Clock, Black",36.672,3,0.2,6.4176,2017,4,April,2,10,Monday,0,12.223999999999998,17.5,15,Monday,4,1,14,6
7426,CA-2016-101693,2016-06-25,2016-06-27,2,LC-17140,Logan Currie,0,United States,207,41,77070,0,FUR-CH-10001146,0,Chairs,"Global Value Mid-Back Manager's Chair, Gray",85.246,2,0.3,-6.089,2016,6,June,2,25,Saturday,1,42.623,-7.142857142857144,25,Saturday,2,1,19,10
7427,CA-2016-101693,2016-06-25,2016-06-27,2,LC-17140,Logan Currie,0,United States,207,41,77070,0,FUR-FU-10003919,0,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,32.712,2,0.6,-26.1696,2016,6,June,2,25,Saturday,1,16.356,-80.0,25,Saturday,2,1,19,2
7428,US-2014-164763,2014-03-17,2014-03-21,3,MH-17440,Mark Haberlin,1,United States,215,22,39212,2,OFF-BI-10000605,1,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43,3,0.0,5.3721,2014,3,March,1,17,Monday,0,3.81,47.0,12,Monday,4,0,9,9
7429,US-2014-164763,2014-03-17,2014-03-21,3,MH-17440,Mark Haberlin,1,United States,215,22,39212,2,OFF-BI-10000309,1,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2,0.0,14.9156,2014,3,March,1,17,Monday,0,15.22,49.0,12,Monday,4,0,9,9
7430,US-2014-164763,2014-03-17,2014-03-21,3,MH-17440,Mark Haberlin,1,United States,215,22,39212,2,OFF-PA-10003349,1,Paper,Xerox 1957,12.96,2,0.0,6.3504,2014,3,March,1,17,Monday,0,6.48,48.99999999999999,12,Monday,4,0,9,6
7431,US-2014-164763,2014-03-17,2014-03-21,3,MH-17440,Mark Haberlin,1,United States,215,22,39212,2,OFF-PA-10003063,1,Paper,EcoTones Memo Sheets,16.0,4,0.0,7.68,2014,3,March,1,17,Monday,0,4.0,48.0,12,Monday,4,0,9,3
7432,US-2014-164763,2014-03-17,2014-03-21,3,MH-17440,Mark Haberlin,1,United States,215,22,39212,2,OFF-AP-10003971,1,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3,0.0,8.4942,2014,3,March,1,17,Monday,0,10.89,26.0,12,Monday,4,0,9,9
7433,CA-2014-161249,2014-08-09,2014-08-13,3,RD-19720,Roger Demir,0,United States,375,1,85023,3,OFF-FA-10004838,1,Fasteners,"Super Bands, 12/Pack",4.464,3,0.2,-0.9486,2014,8,August,3,9,Saturday,1,1.4880000000000002,-21.25,32,Saturday,4,1,20,4
7434,CA-2014-161249,2014-08-09,2014-08-13,3,RD-19720,Roger Demir,0,United States,375,1,85023,3,OFF-BI-10001097,1,Binders,Avery Hole Reinforcements,9.345,5,0.7,-6.5415,2014,8,August,3,9,Saturday,1,1.869,-70.0,32,Saturday,4,1,20,9
7435,CA-2015-148180,2015-07-26,2015-07-31,3,BP-11095,Bart Pistole,1,United States,358,3,93030,3,OFF-BI-10000605,1,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.144,3,0.2,3.0861,2015,7,July,3,26,Sunday,1,3.048,33.75,30,Sunday,5,1,20,9
7436,CA-2015-148180,2015-07-26,2015-07-31,3,BP-11095,Bart Pistole,1,United States,358,3,93030,3,OFF-BI-10003314,1,Binders,Tuff Stuff Recycled Round Ring Binders,23.136,6,0.2,8.3868,2015,7,July,3,26,Sunday,1,3.856,36.25,30,Sunday,5,1,20,9
7437,CA-2015-148180,2015-07-26,2015-07-31,3,BP-11095,Bart Pistole,1,United States,358,3,93030,3,OFF-AR-10002067,1,Art,Newell 334,99.2,5,0.0,25.792,2015,7,July,3,26,Sunday,1,19.84,26.0,30,Sunday,5,0,20,6
7438,CA-2014-165568,2014-02-15,2014-02-19,3,BF-11020,Barry Französisch,1,United States,452,45,98105,3,OFF-BI-10001031,1,Binders,Pressboard Data Binders by Wilson Jones,21.36,5,0.2,7.209,2014,2,February,1,15,Saturday,1,4.272,33.75,7,Saturday,4,1,21,8
7439,CA-2015-145457,2015-03-24,2015-03-27,2,CP-12085,Cathy Prescott,1,United States,106,45,98042,3,FUR-FU-10003832,0,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.9,5,0.0,13.132,2015,3,March,1,24,Tuesday,0,9.38,28.000000000000004,13,Tuesday,3,0,14,5
7440,US-2017-163657,2017-09-02,2017-09-06,3,JL-15235,Janet Lee,0,United States,266,3,90049,3,OFF-BI-10000138,1,Binders,Acco Translucent Poly Ring Binders,18.72,5,0.2,6.552,2017,9,September,3,2,Saturday,1,3.744,35.0,35,Saturday,4,1,10,8
7441,US-2017-163657,2017-09-02,2017-09-06,3,JL-15235,Janet Lee,0,United States,266,3,90049,3,FUR-TA-10004607,0,Tables,Hon 2111 Invitation Series Straight Table,236.528,2,0.2,-2.9566,2017,9,September,3,2,Saturday,1,118.264,-1.25,35,Saturday,4,1,10,7
7442,CA-2015-120446,2015-11-16,2015-11-18,0,JG-15805,John Grady,1,United States,437,3,92105,3,OFF-LA-10003148,1,Labels,Avery 51,18.9,3,0.0,8.694,2015,11,November,4,16,Monday,0,6.3,46.00000000000001,47,Monday,2,0,9,5
7443,CA-2014-109932,2014-12-09,2014-12-11,0,VP-21760,Victoria Pisteka,1,United States,54,41,78521,0,OFF-PA-10001804,1,Paper,Xerox 195,10.688,2,0.2,3.7408,2014,12,December,4,9,Tuesday,0,5.344,35.0,50,Tuesday,2,1,14,8
7444,CA-2014-109932,2014-12-09,2014-12-11,0,VP-21760,Victoria Pisteka,1,United States,54,41,78521,0,OFF-ST-10000036,1,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.096,3,0.2,20.7459,2014,12,December,4,9,Tuesday,0,79.032,8.75,50,Tuesday,2,1,14,6
7445,CA-2017-127474,2017-02-03,2017-02-07,2,RD-19810,Ross DeVincentis,2,United States,80,11,60610,0,OFF-PA-10001166,1,Paper,Xerox 2,5.184,1,0.2,1.8144,2017,2,February,1,3,Friday,0,5.184,35.0,5,Friday,4,1,16,9
7446,CA-2017-127474,2017-02-03,2017-02-07,2,RD-19810,Ross DeVincentis,2,United States,80,11,60610,0,OFF-PA-10001033,1,Paper,Xerox 1893,65.584,2,0.2,23.7742,2017,2,February,1,3,Friday,0,32.792,36.25,5,Friday,4,1,16,11
7447,CA-2017-127474,2017-02-03,2017-02-07,2,RD-19810,Ross DeVincentis,2,United States,80,11,60610,0,FUR-FU-10004597,0,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,22.2,1,0.6,-26.085,2017,2,February,1,3,Friday,0,22.2,-117.5,5,Friday,4,1,16,4
7448,CA-2017-127474,2017-02-03,2017-02-07,2,RD-19810,Ross DeVincentis,2,United States,80,11,60610,0,OFF-PA-10000418,1,Paper,Xerox 189,419.4,5,0.2,146.79,2017,2,February,1,3,Friday,0,83.88,35.0,5,Friday,4,1,16,6
7449,CA-2017-115448,2017-11-11,2017-11-14,0,MH-18025,Michelle Huthwaite,0,United States,228,40,37918,2,FUR-FU-10004090,0,Furnishings,"Executive Impressions 14"" Contract Wall Clock",88.92,5,0.2,14.4495,2017,11,November,4,11,Saturday,1,17.784,16.25,45,Saturday,3,1,10,7
7450,CA-2017-105669,2017-09-17,2017-09-22,2,SJ-20125,Sanjit Jacobs,2,United States,207,41,77036,0,OFF-AR-10000390,1,Art,Newell Chalk Holder,9.912,3,0.2,3.2214,2017,9,September,3,17,Sunday,1,3.3040000000000003,32.49999999999999,37,Sunday,5,1,24,7
7451,CA-2017-105669,2017-09-17,2017-09-22,2,SJ-20125,Sanjit Jacobs,2,United States,207,41,77036,0,FUR-CH-10003774,0,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,-77.333,2017,9,September,3,17,Sunday,1,63.686,-24.285714285714285,37,Sunday,5,1,24,14
7452,CA-2017-105669,2017-09-17,2017-09-22,2,SJ-20125,Sanjit Jacobs,2,United States,207,41,77036,0,OFF-BI-10002412,1,Binders,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,5.8,5,0.8,-10.15,2017,9,September,3,17,Sunday,1,1.16,-175.00000000000003,37,Sunday,5,1,24,5
7453,CA-2017-105669,2017-09-17,2017-09-22,2,SJ-20125,Sanjit Jacobs,2,United States,207,41,77036,0,TEC-PH-10002415,2,Phones,Polycom VoiceStation 500 Conference phone,1415.76,6,0.2,88.485,2017,9,September,3,17,Sunday,1,235.96,6.25,37,Sunday,5,1,24,5
7454,CA-2017-134796,2017-06-25,2017-07-01,3,FM-14380,Fred McMath,0,United States,44,11,60440,0,TEC-PH-10003505,2,Phones,Geemarc AmpliPOWER60,148.48,2,0.2,16.704,2017,6,June,2,25,Sunday,1,74.24,11.250000000000002,25,Sunday,6,1,14,11
7455,CA-2016-137743,2016-07-30,2016-08-04,3,KH-16360,Katherine Hughes,0,United States,80,11,60623,0,OFF-LA-10003663,1,Labels,Avery 498,9.248,4,0.2,3.1212,2016,7,July,3,30,Saturday,1,2.312,33.75,30,Saturday,5,1,14,3
7456,CA-2016-137743,2016-07-30,2016-08-04,3,KH-16360,Katherine Hughes,0,United States,80,11,60623,0,OFF-ST-10001780,1,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,2,0.2,51.8312,2016,7,July,3,30,Saturday,1,518.312,5.0,30,Saturday,5,1,14,5
7457,CA-2015-137974,2015-04-16,2015-04-18,0,LL-16840,Lauren Leatherbury,0,United States,511,44,22980,2,TEC-PH-10002033,2,Phones,Konftel 250 Conference phone - Charcoal black,569.64,2,0.0,148.1064,2015,4,April,2,16,Thursday,0,284.82,26.0,16,Thursday,2,0,12,4
7458,CA-2015-137974,2015-04-16,2015-04-18,0,LL-16840,Lauren Leatherbury,0,United States,511,44,22980,2,OFF-BI-10001036,1,Binders,Cardinal EasyOpen D-Ring Binders,9.14,1,0.0,4.57,2015,4,April,2,16,Thursday,0,9.14,50.0,16,Thursday,2,0,12,8
7459,CA-2015-137974,2015-04-16,2015-04-18,0,LL-16840,Lauren Leatherbury,0,United States,511,44,22980,2,FUR-FU-10001468,0,Furnishings,Tenex Antistatic Computer Chair Mats,1196.86,7,0.0,119.686,2015,4,April,2,16,Thursday,0,170.98,10.000000000000002,16,Thursday,2,0,12,6
7460,CA-2015-137974,2015-04-16,2015-04-18,0,LL-16840,Lauren Leatherbury,0,United States,511,44,22980,2,FUR-BO-10001519,0,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,523.26,9,0.0,125.5824,2015,4,April,2,16,Thursday,0,58.14,24.000000000000004,16,Thursday,2,0,12,5
7461,US-2015-136987,2015-04-11,2015-04-14,2,AR-10540,Andy Reiter,0,United States,266,3,90004,3,TEC-CO-10001943,2,Copiers,Canon PC-428 Personal Copier,639.968,4,0.2,215.9892,2015,4,April,2,11,Saturday,1,159.992,33.75,15,Saturday,3,1,9,6
7462,US-2015-136987,2015-04-11,2015-04-14,2,AR-10540,Andy Reiter,0,United States,266,3,90004,3,OFF-PA-10003127,1,Paper,Easy-staple paper,52.76,2,0.0,24.2696,2015,4,April,2,11,Saturday,1,26.38,46.0,15,Saturday,3,0,9,46
7463,CA-2015-138485,2015-02-27,2015-03-01,2,NP-18670,Nora Paige,0,United States,452,45,98105,3,TEC-AC-10002076,2,Accessories,Microsoft Natural Keyboard Elite,538.92,9,0.0,80.838,2015,2,February,1,27,Friday,0,59.88,15.0,9,Friday,2,0,10,4
7464,CA-2016-103709,2016-09-08,2016-09-15,3,LP-17095,Liz Preis,0,United States,501,3,93277,3,OFF-AR-10003338,1,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0.0,3.72,2016,9,September,3,8,Thursday,0,7.44,25.0,36,Thursday,7,0,15,7
7465,CA-2016-103709,2016-09-08,2016-09-15,3,LP-17095,Liz Preis,0,United States,501,3,93277,3,OFF-PA-10004610,1,Paper,Xerox 1900,34.24,8,0.0,15.408,2016,9,September,3,8,Thursday,0,4.28,44.99999999999999,36,Thursday,7,0,15,7
7466,CA-2016-103709,2016-09-08,2016-09-15,3,LP-17095,Liz Preis,0,United States,501,3,93277,3,OFF-ST-10001272,1,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,0.0,65.435,2016,9,September,3,8,Thursday,0,130.87,25.0,36,Thursday,7,0,15,5
7467,CA-2016-138282,2016-05-19,2016-05-23,3,AH-10690,Anna Häberlin,1,United States,266,3,90008,3,OFF-AP-10001366,1,Appliances,Staple holder,87.84,8,0.0,23.7168,2016,5,May,2,19,Thursday,0,10.98,27.0,20,Thursday,4,0,23,13
7468,CA-2017-148985,2017-11-11,2017-11-15,2,TB-21190,Thomas Brumley,2,United States,266,3,90045,3,FUR-FU-10001424,0,Furnishings,Dax Clear Box Frame,34.92,4,0.0,11.8728,2017,11,November,4,11,Saturday,1,8.73,34.0,45,Saturday,4,0,4,6
7469,CA-2014-138100,2014-09-15,2014-09-20,3,AA-10315,Alex Avila,0,United States,329,30,10011,1,OFF-PA-10000349,1,Paper,Easy-staple paper,14.94,3,0.0,7.0218,2014,9,September,3,15,Monday,0,4.98,47.0,38,Monday,5,0,11,46
7470,CA-2014-138100,2014-09-15,2014-09-20,3,AA-10315,Alex Avila,0,United States,329,30,10011,1,FUR-FU-10002456,0,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,2,0.0,6.2608,2014,9,September,3,15,Monday,0,7.28,42.99999999999999,38,Monday,5,0,11,7
7471,CA-2015-100734,2015-09-15,2015-09-20,3,AC-10615,Ann Chong,1,United States,374,36,19143,1,OFF-BI-10002609,1,Binders,Avery Hidden Tab Dividers for Binding Systems,3.576,4,0.7,-2.8608,2015,9,September,3,15,Tuesday,0,0.894,-80.0,38,Tuesday,5,1,18,7
7472,CA-2015-100734,2015-09-15,2015-09-20,3,AC-10615,Ann Chong,1,United States,374,36,19143,1,OFF-ST-10001522,1,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,-29.4368,2015,9,September,3,15,Tuesday,0,73.592,-20.0,38,Tuesday,5,1,18,10
7473,CA-2016-139997,2016-07-01,2016-07-03,0,EM-14140,Eugene Moren,2,United States,252,42,84043,3,TEC-CO-10000971,2,Copiers,Hewlett Packard 310 Color Digital Copier,1499.95,5,0.0,449.985,2016,7,July,3,1,Friday,0,299.99,30.0,26,Friday,2,0,21,6
7474,CA-2016-109652,2016-04-10,2016-04-15,3,QJ-19255,Quincy Jones,1,United States,80,11,60653,0,OFF-AR-10000034,1,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",13.568,4,0.2,3.2224,2016,4,April,2,10,Sunday,1,3.392,23.75,14,Sunday,5,1,13,6
7475,CA-2014-167199,2014-01-06,2014-01-10,3,ME-17320,Maria Etezadi,2,United States,194,15,42420,2,FUR-CH-10004063,0,Chairs,Global Deluxe High-Back Manager's Chair,2573.82,9,0.0,746.4078,2014,1,January,1,6,Monday,0,285.98,29.0,2,Monday,4,0,22,8
7476,CA-2014-167199,2014-01-06,2014-01-10,3,ME-17320,Maria Etezadi,2,United States,194,15,42420,2,OFF-BI-10004632,1,Binders,Ibico Hi-Tech Manual Binding System,609.98,2,0.0,274.491,2014,1,January,1,6,Monday,0,304.99,44.99999999999999,2,Monday,4,0,22,11
7477,CA-2014-167199,2014-01-06,2014-01-10,3,ME-17320,Maria Etezadi,2,United States,194,15,42420,2,OFF-AR-10001662,1,Art,Rogers Handheld Barrel Pencil Sharpener,5.48,2,0.0,1.4796,2014,1,January,1,6,Monday,0,2.74,27.0,2,Monday,4,0,22,7
